:ID;cite:string
12713357;conf/berkeley/Rosen79
12713358;conf/focs/StearnsLR76
12713359;conf/mm/ChenKY93
12713360;conf/icmcs/OzdenRS95
12713361;conf/icmcs/OzdenRSM95
12713362;journals/tods/CulikOW81
12713363;conf/sigmod/Lomet79
12713364;conf/sigmod/RosenbergS79
12713365;conf/focs/AwerbuchM86
12713366;conf/podc/BrachaT84
12713367;conf/podc/ChandyM82
12713368;journals/toplas/ChandyM86
12713369;journals/sigmod/Elmagarmid86
12713370;conf/podc/HelaryJPR87
12713371;journals/tse/HoR82
12713372;conf/podc/MitchellM84
12713373;journals/tse/Natarajan86
12713374;journals/ipl/RauchleT85
12713375;conf/icdcs/SinhaN84
12713376;conf/infocom/BadalG83
12713377;conf/pods/KorthKNR83
12713378;journals/tse/WuuB85
12713379;conf/ride/AlbertAKKS93
12713380;conf/ride/CastellanosS91
12713381;journals/computer/ColletHS91
12713382;conf/ride/CzejdoT91
12713383;conf/oodbs/DucheneKT88
12713384;journals/csur/ElmagarmidP90
12713385;conf/oodbs/FangHM92
12713386;conf/ride/Garcia-SolacoCS93
12713387;journals/sigmod/GellerPN91
12713388;journals/is/GellerPNS92
12713389;journals/jcss/HadzilacosH91
12713390;journals/jcss/HerlihyW91
12713391;conf/sigmod/Kulkarni94
12713392;conf/oodbs/LiskovDS92
12713393;conf/oodbs/ManolaH92
12713394;conf/dbpl/MullenE93
12713395;conf/nato/NavatheSABG93
12713396;journals/computer/NicolWM93
12713397;conf/oopsla/Pedersen89
12713398;journals/spe/LevyBHJ91
12713399;journals/debu/RusinkiewiczS91
12713400;journals/sigmod/SaltorCG91
12713401;conf/ride/SavasereSGNM91
12713402;conf/oodbs/SchollST92
12713403;conf/oopsla/Stein87
12713404;conf/pdis/WoelkCHST93
12713405;journals/vldb/ZhangE93
12713406;conf/podc/PitouraZB95
12713407;conf/vldb/BelussiF95
12713408;conf/vldb/BrinkhoffK94
12713409;conf/pods/BrodskyLLM95
12713410;journals/is/ChenDKLRS95
12713411;journals/cj/DandamudiS91
12713412;conf/vldb/FaloutsosG96
12713413;conf/pods/FaloutsosK94
12713414;conf/ssd/FrankB89
12713415;conf/ssd/Freeston89
12713416;conf/sigmod/Freeston95
12713417;conf/cdb/Freeston97
12713418;conf/gis/Gaede95
12713419;conf/ssd/Gaede95
12713420;conf/agdm/GaedeR94
12713421;conf/cdb/GaedeW97
12713422;conf/icde/GuntherN91
12713423;journals/internet/GuntherMSBK97
12713424;conf/ssd/GutingS93
12713425;conf/gis/Henrich95
12713426;conf/ssd/HenrichM95
12713427;conf/vldb/HoelS95
12713428;conf/pdis/ConnorsHKNSW91
12713429;conf/vldb/KornackerB95
12713430;journals/tkde/Kumar94
12713431;conf/dexa/Kumar94
12713432;journals/debu/LuO93
12713433;conf/sigmod/NelsonS87
12713434;conf/ssd/NgK93
12713435;conf/dexa/NgK94
12713436;conf/eci/NievergeltHS81
12713437;conf/ssd/Orenstein89
12713438;conf/vldb/Otoo84
12713439;conf/pods/Ouksel85
12713440;journals/acta/OukselM92
12713441;journals/acta/OvermarsSBK89
12713442;conf/pods/PagelSW95
12713443;conf/sigmod/PapadiasTSE95
12713444;journals/bit/Regnier85
12713445;phd/Schiwietz93
12713446;conf/ssd/Seeger91
12713447;conf/vldb/SevcikK96
12713448;conf/cdb/Sexton97
12713449;conf/icde/ShekharL95
12713450;journals/acta/SmidO89
12713451;conf/iclp/Stuckey97
12713452;conf/soda/SubramanianR95
12713453;journals/bit/Tamminen82
12713454;conf/vdb/LiL95
12713455;conf/dac/BhatejaK87
12713456;conf/vldb/EcklundEET87
12713457;conf/dac/GedyeK88
12713458;journals/computer/Katz83
12713459;books/sp/DittrichDB91
12713460;conf/vldb/KlaholdSW86
12713461;conf/sde/LeblangC84
12713462;conf/berkeley/CohenHHW82
12713463;conf/stoc/DolevS82
12713464;journals/debu/Gostanian83
12713465;journals/debu/Kastner83
12713466;conf/srds/Kim82
12713467;journals/debu/TsukigiH83
12713468;conf/berkeley/Walter82
12713469;journals/debu/WestIH83
12713470;conf/vldb/AdibaCDGB78
12713471;conf/stoc/BeeriFMMUY81
12713472;journals/jacm/BeeriFMY83
12713473;conf/vldb/Chandy77
12713474;conf/pods/GoodmanS82a
12713475;journals/jacm/GoodmanS83
12713476;conf/icde/KrishnamurthyM84
12713477;journals/debu/Reiner82
12713478;journals/debu/StonebrakerWRMKCA82
12713479;conf/berkeley/Wong81
12713480;conf/ftcs/BurkhardM93
12713481;conf/isca/CaoLVW93
12713482;conf/icdcs/ChandyR93
12713483;conf/isca/ChenP90
12713484;conf/sigmetrics/ChenL95
12713485;journals/dpd/ChenLDLMSSPK94
12713486;conf/sigmetrics/ChervenakK91
12713487;conf/isca/DrapeauSHMSKLPLCG94
12713488;journals/tc/HeidelbergerT82
12713489;conf/ftcs/HollandGS93
12713490;conf/pdis/KotzE91
12713491;conf/usenix/LoVersoINNMW93
12713492;journals/jpdc/MalhotraT93
12713493;journals/jpdc/MenonRK93
12713494;conf/ftcs/MerchantY92
12713495;conf/isca/Ng94
12713496;conf/sigmod/OrjiS93
12713497;journals/sigops/PattersonGS93
12713498;conf/sosp/RosenblumO91
12713499;conf/usenix/RosenblumO90
12713500;conf/sigmod/Bayer71
12713501;journals/acta/Bayer72
12713502;journals/tods/BayerM76
12713503;journals/tods/BayerU77
12713504;journals/ipl/Brown78
12713505;journals/siamcomp/Brown79
12713506;conf/stoc/GuibasMPR77
12713507;journals/cacm/KarltonFSK76
12713508;journals/cacm/MaruyamaS77
12713509;journals/csur/MaurerL75
12713510;journals/cacm/McCreight77
12713511;journals/siamcomp/MillerPRS79
12713512;journals/csur/Nievergelt74
12713513;journals/siamcomp/RosenbergS78
12713514;journals/ipl/Samadi76
12713515;conf/ds/Wedekind74
12713516;conf/er/AtzeniBLV81
12713517;books/el/ceri83/BertainaLG83
12713518;conf/er/BriandHHS85
12713519;conf/er/ChungNC81
12713520;books/aw/Date84
12713521;conf/er/Ferg85
12713522;journals/tods/Kent81
12713523;conf/er/Kent83
12713524;conf/er/LenzeriniS83
12713525;conf/er/McLeodK79
12713526;conf/er/Oren85
12713527;journals/debu/ReinerBBFKLR84
12713528;conf/er/Sakai83a
12713529;journals/cacm/Smith85
12713530;conf/er/Webre81
12713531;books/ph/Yao85
12713532;journals/tods/ZanioloM81
12713533;journals/jasis/PersinZS96
12713534;journals/sigmod/SilberschatzSU96
12713535;journals/appml/GraceG12
12713536;journals/appml/Kalimuthu10
12713537;journals/cacm/BatraHB90
12713538;journals/ibmsj/Davis82
12713539;conf/er/EverestBFMT87
12713540;conf/ds/Falkenberg76
12713541;journals/tods/McGee76
12713542;conf/er/Tauzovich89
12713543;conf/usenix/Kazar88
12713544;conf/sigmod/BatiniC85
12713545;journals/cacm/BlahaPR88
12713546;journals/tse/DogacYS89
12713547;journals/is/RamC89
12713548;journals/tods/ZanioloM82
12713549;conf/pos/BenzakenD90
12713550;conf/pos/VelezDDFHMR90
12713551;journals/tkde/Bachman89
12713552;journals/ml/BelewF88
12713553;conf/sigir/McAlpineI89
12713554;conf/icde/MacKellarM88
12713555;conf/dexa/Papazoglou91
12713556;journals/tse/SchoenSB88
12713557;journals/ai/SteppM86
12713558;conf/aaai/VilainKC90
12713559;journals/computer/Zloof81
12713560;journals/jiis/Anand95
12713561;journals/aim/SenatorGWCKKLMW95
12713562;journals/tse/ChoobinehMNK88
12713563;journals/tods/Embley89
12713564;conf/er/ManninoCH86
12713565;journals/computer/Shu85
12713566;journals/tse/ShuLTC82
12713567;journals/tods/StoreyG88
12713568;conf/er/TsengM88
12713569;journals/cacm/Tsichritzis82
12713570;journals/tois/YaoHSL84
12713571;books/mk/BrodieS95
12713572;journals/cacm/Pancake95
12713573;journals/vldb/Baumann94
12713574;journals/debu/GuntherR93
12713575;conf/vldb/Guting94
12713576;conf/gis/KostersPS95
12713577;journals/cacm/Navathe92
12713578;conf/gis/TryfonaH95
12713579;journals/gis/Worboys94
12713580;conf/ds/AlmarodeA90
12713581;conf/oopsla/AgrawalDL91
12713582;conf/sigmod/BarsalouKSW91
12713583;journals/debu/Batory86
12713584;journals/sigmod/StonebrakerRLGCBBB90
12713585;journals/sigmod/Date84
12713586;journals/pieee/Lindsay87
12713587;conf/ibm/LindsayH90
12713588;conf/btw/PiraheshM91
12713589;conf/oodbs/MossS88
12713590;conf/kdd/StolorzD96
12713591;conf/kdd/StolorzNMMSSYNCMF95
12713592;conf/er/Dupont94
12713593;conf/edbt/ScheuermannC94
12713594;conf/kdd/1995
12713595;journals/cacm/Bernstein90
12713596;conf/aaai/Etzioni96
12713597;conf/sigir/LewisG94
12713598;conf/ijcai/PerkowitzE95
12713599;journals/cn/Whitehead95
12713600;conf/kdd/ZaianeH95
12713601;conf/kdd/AgrawalS96
12713602;conf/ijcai/RaedtB93
12713603;journals/jiis/FayyadSWD95
12713604;conf/icde/HatonenKMRT96
12713605;journals/sigmod/AtzeniMM97
12713606;conf/icde/BlahaPBSKH90
12713607;conf/sigmod/MarkowitzS89
12713608;conf/icdcs/AcharyaB93
12713609;conf/sigcomm/AwerbuchP91
12713610;conf/hotos/Blaze93
12713611;conf/icdcs/BolotA93
12713612;conf/sigmod/CareyHL93
12713613;conf/vldb/ImielinskiB92
12713614;conf/usenix/IoannidisM93
12713615;journals/tocs/KistlerS92
12713616;conf/sigmod/TerryGNO92
12713617;conf/pods/WolfsonJ92
12713618;journals/iandc/AbrahamGR68
12713619;journals/computer/GemmellVKRR95
12713620;books/mg/shethK98/GroskyFJ98
12713621;journals/sigmod/Jain93
12713622;books/kl/nwosuTB96/ThimmK96
12713623;journals/fuin/AbrialH07
12713624;conf/cav/AlkassarBMR11
12713625;conf/vstte/AlkassarHLSS08
12713626;journals/toplas/AptFR80
12713627;books/daglib/0067017
12713628;books/daglib/0020348
12713629;conf/fase/BalserRSST00
12713630;journals/it/BeckerPDFOW07
12713631;conf/pldi/BlanchetCCFMMMR03
12713632;conf/rta/BrockschmidtOG11
12713633;journals/jacm/Clarke79
12713634;journals/cacm/ClarkeES09
12713635;conf/chdl/ClarkeGHJLMN93
12713636;journals/cacm/CookPR11
12713637;conf/popl/CousotC77
12713638;conf/popl/CousotC12
12713639;journals/acta/DammJ83
12713640;conf/rex/Boer90
12713641;books/cu/RoeverBH2001
12713642;conf/tacas/DragerKFW10
12713643;journals/scp/EmersonC82
12713644;conf/emsoft/FerdinandHLMSTTW01
12713645;conf/lics/FinkbeinerS05
12713646;conf/rta/GieslTSF04
12713647;conf/afips/Gorn67
12713648;conf/spin/5000
12713649;conf/cav/Halbwachs98
12713650;journals/fmsd/HavelundR04a
12713651;conf/cade/IhlemannS10
12713652;journals/cacm/KleinAEHCDEEKNSTW10
12713653;journals/dagstuhl-manifestos/KreikerTVW11
12713654;conf/lics/KupfermanV01
12713655;journals/tse/Lamport77
12713656;conf/icalp/LangmaackO80
12713657;journals/scp/LeavensCCRC05
12713658;conf/popl/LeeJB01
12713659;journals/cacm/Leroy09
12713660;journals/acta/LevinG81
12713661;journals/stp/Lowe96
12713662;books/daglib/0077033
12713663;books/daglib/0080029
12713664;journals/csr/McConnellMNS11
12713665;books/daglib/0073499
12713666;journals/annals/MorrisJ84
12713667;journals/ce/RamirezMOC15a
12713668;journals/jbi/PanADHLSRSD16
12713669;journals/jsc/AhnK04
12713670;journals/bmcsb/ZhangSYW12
12713671;journals/fs/Ivanov15
12713672;journals/ras/PortugalCGSP15
12713673;conf/vldb/Fagin77
12713674;journals/jacm/Mendelzon79
12713675;journals/tods/SaccaW85
12713676;conf/sigmod/Willard84
12713677;conf/pods/AtzeniP82
12713678;conf/pods/GrahamM82
12713679;conf/pods/GrahamV84
12713680;journals/jacm/Honeyman82
12713681;journals/ipl/HoneymanLY80
12713682;conf/pods/KuckS82
12713683;journals/tods/Lozinskii80
12713684;journals/jcss/MaierMSU80
12713685;conf/sigmod/MaierRW83
12713686;conf/sigmod/MaierW82
12713687;journals/tods/Mendelzon84
12713688;conf/vldb/Osborn79
12713689;journals/tods/Sagiv83
12713690;conf/pods/Ullman82
12713691;conf/focs/Vardi82
12713692;journals/siamcomp/MunroS76
12713693;conf/sigmod/Macri76
12713694;conf/sigmod/MunzK77
12713695;conf/sigmod/BehymerOM74
12713696;journals/cacm/Mullin72
12713697;journals/tods/Batory82
12713698;journals/tods/Heyman82
12713699;journals/cacm/QuittnerCHKV81
12713700;journals/tc/BaudetS78
12713701;journals/cacm/Hirschberg78
12713702;journals/bit/OrensteinMD83
12713703;journals/csur/QuinnD84
12713704;journals/siamcomp/SavageJ81
12713705;conf/vldb/PeeblesM75
12713706;journals/siamcomp/Johnson75
12713707;conf/sigir/Gordon85
12713708;journals/tods/RaghavanY79
12713709;journals/jacm/SaltonL68
12713710;conf/sigir/SaltonBY82
12713711;conf/sigir/WongZRW86
12713712;journals/siamcomp/BeeriMSU81
12713713;conf/vldb/BiskupB83
12713714;conf/pods/Salveter84
12713715;conf/pods/Sciore83a
12713716;conf/pods/SteinM85
12713717;journals/tods/Ullman83a
12713718;conf/sigmod/VossenB85
12713719;journals/is/MylopoulosBCRTW76
12713720;conf/sigmod/Sharman76
12713721;conf/ds/Weber76
12713722;conf/vldb/AtzeniC87
12713723;conf/er/Lien79
12713724;journals/tse/MaierRS85
12713725;conf/icde/Markowitz92
12713726;conf/icde/Markowitz91
12713727;conf/er/MarkowitzS89
12713728;journals/mscs/Girard91
12713729;journals/ai/Kant83
12713730;journals/acta/MannaW81
12713731;journals/jacm/MannaW86
12713732;conf/aaai/MannaW87
12713733;journals/jar/MannaW87
12713734;conf/slp/MartelliMR86
12713735;journals/acta/Qian91
12713736;journals/ai/Smith85
12713737;journals/cacm/Bard80
12713738;conf/sosp/Bartlett81
12713739;conf/sigmod/CareyL86
12713740;conf/icde/CornellDY86
12713741;journals/pe/EagerLZ86
12713742;journals/tse/EagerLZ86
12713743;journals/pe/Lavenberg89
12713744;conf/icdcs/PulidasTS88
12713745;journals/jacm/ReiserL80
12713746;journals/jacm/TantawiT85
12713747;journals/tc/WangM85
12713748;journals/tse/YuBL88
12713749;journals/tse/Zhou88
12713750;conf/ifip/Bayer83
12713751;conf/ds/Fossum74
12713752;journals/cacm/GelenbeD78
12713753;conf/gi/King80
12713754;conf/ds/Verhofstad79
12713755;journals/jacm/ChowY82
12713756;journals/jacm/Stiles61
12713757;journals/tois/ConklinB88
12713758;journals/acr/Lynch86
12713759;journals/computer/ReddySJK93
12713760;journals/is/CardenasS75
12713761;journals/tse/KashyapSY77
12713762;conf/sigmod/MaineR71
12713763;journals/cacm/Sussenguth63
12713764;journals/is/Yang78
12713765;conf/vldb/BeinK87
12713766;journals/jcss/BlumFPRT73
12713767;journals/siamcomp/Kou77
12713768;journals/csur/RyderP86
12713769;conf/pods/AbiteboulH84
12713770;journals/tcs/AbiteboulH88
12713771;conf/icde/WhangMSB90
12713772;journals/ibmrd/FernandezLW78
12713773;journals/ibmrd/Tuel76
12713774;conf/dexa/BarbaraC93
12713775;conf/sigir/DanzigANO91
12713776;conf/cikm/DolinAAD97
12713777;conf/icdcs/DudaS94
12713778;conf/ngits/FlaterY93
12713779;conf/sigir/FrenchPVEP98
12713780;journals/csys/Neuman92
12713781;conf/icdcs/OrdilleM93
12713782;journals/computer/Schwartz93
12713783;journals/tois/TomasicGLSH97
12713784;journals/jasis/ZahirC92
12713785;conf/vldb/CareyS84
12713786;journals/jacm/Gelenbe79
12713787;conf/pods/GoodmanST83
12713788;conf/berkeley/LinN82
12713789;conf/vldb/PeinlR83
12713790;conf/vldb/TayS84
12713791;journals/cacm/Maurer68
12713792;conf/sigmod/Sayani74
12713793;journals/tse/ChangC78
12713794;journals/tse/Roussopoulos79
12713795;conf/vldb/RoussopoulosM75
12713796;journals/jacm/Sahni75
12713797;journals/tods/AbiteboulG91
12713798;conf/vldb/GangopadhyayDB82
12713799;conf/vldb/Hardgrave79
12713800;journals/acta/HullS94
12713801;conf/icdt/KuperV88
12713802;journals/jcss/Kuper90
12713803;conf/sigmod/ManolaP82
12713804;journals/acta/KedemS81
12713805;journals/tse/SilberschatzK82
12713806;conf/berkeley/Korth81
12713807;conf/pods/Ellis83
12713808;conf/pods/Ellis85
12713809;conf/icdcs/Ellis85
12713810;journals/tods/KungL80
12713811;journals/tse/KwongW82
12713812;journals/tods/ManberL84
12713813;conf/pods/Sagiv85
12713814;journals/tse/Manber84
12713815;journals/jacm/BrandZ83
12713816;journals/tods/BriceS77
12713817;journals/cacm/Denning68
12713818;journals/cacm/DenningS72
12713819;conf/sigmod/HawthornS79
12713820;journals/tse/KearnsD83
12713821;journals/tse/ReuterK84
12713822;conf/icod/LoomisA80
12713823;conf/compcon/Garcia-MolinaP90
12713824;journals/tods/KingHGP91
12713825;conf/icde/MohanTO93
12713826;conf/sigmod/Claybrook74
12713827;conf/icse/Claybrook76
12713828;journals/cacm/Earley71
12713829;journals/cacm/Fenichel71a
12713830;journals/tse/JonesL76
12713831;journals/cacm/PrattF71
12713832;journals/cacm/ShneidermanS74
12713833;journals/cacm/Wegbreit74a
12713834;journals/cacm/WulfR71
12713835;conf/sigir/Bookstein86
12713836;conf/sigir/Koll78
12713837;journals/tods/LamY82
12713838;conf/sigir/LoseeBY86
12713839;journals/jacm/MaronK60
12713840;journals/tse/McCuneTDS85
12713841;conf/sigir/RaghavanSY83
12713842;conf/sigir/Salton86
12713843;conf/sigir/TagueN82
12713844;conf/sigir/TongACT85
12713845;conf/sigir/YuL86
12713846;journals/jacm/YuS76
12713847;journals/jacm/YuLC76
12713848;journals/is/YuLS79
12713849;conf/sigir/Yu85
12713850;conf/icod/BertinoMT83
12713851;journals/tods/CeriP83
12713852;journals/acta/MeghiniT85
12713853;conf/sigmod/Borgida88
12713854;conf/vldb/GottlobZ88
12713855;conf/sigir/CanO83
12713856;conf/sigir/CanO85
12713857;journals/cj/El-HamdouchiW89
12713858;conf/sigir/OzkarahanC86
12713859;conf/sigir/RasmussenW87
12713860;conf/sigir/Voorhees86
12713861;journals/tods/BaroodyD81
12713862;conf/eci/BeverGLM81
12713863;journals/cacm/ShawWL77
12713864;conf/sigmod/Date76
12713865;conf/sigmod/HammerM78
12713866;journals/tkde/KemperKM94
12713867;conf/edbt/KiesslingTG92
12713868;conf/fsttcs/Lakshmanan94
12713869;conf/slp/LakshmananS94
12713870;conf/dexa/LakshmananS94
12713871;conf/dood/SchmidtSGKAB89
12713872;conf/pods/Vardi85
12713873;conf/pods/Reuter82
12713874;conf/sigmod/YuLSO79
12713875;journals/siamcomp/BitnerH81
12713876;journals/siamcomp/OttmannPRSW84
12713877;journals/cj/OttmannW80
12713878;journals/acta/LeeuwenO82
12713879;journals/toplas/AbadiC96
12713880;conf/oopsla/AgesenFM97
12713881;conf/ewdw/Alagic94
12713882;conf/oopsla/Alagic97
12713883;conf/dbpl/Alagic97
12713884;conf/ecoop/AlagicSG98
12713885;journals/tapos/Alagic99
12713886;journals/vldb/AtkinsonM95
12713887;conf/oopsla/BrachaOSW98
12713888;conf/oopsla/BruceCMGDM93
12713889;conf/ecoop/BruceSG95
12713890;journals/tods/BunemanO96
12713891;conf/fpca/CanningCHOM89
12713892;conf/popl/CookHC90
12713893;journals/cj/Cook89
12713894;conf/pos/CooperK94
12713895;conf/ecoop/DrossopoulouE97
12713896;conf/oopsla/OhoriB89
12713897;conf/popl/OderskyW97
12713898;conf/popl/Pierce92
12713899;conf/oopsla/SolorzanoA98
12713900;conf/edbt/StempleFSS90
12713901;conf/ibm/Bayer75
12713902;journals/cacm/CouroisHP71
12713903;journals/is/Schlageter75
12713904;conf/vldb/Sekino75
12713905;conf/vldb/BernsteinG80
12713906;journals/tods/AghiliS82
12713907;conf/pods/Batory84
12713908;conf/vldb/BerelianI77
12713909;conf/vldb/GambinoG77
12713910;conf/vldb/Gotlieb80
12713911;conf/sigmod/KingKW83
12713912;journals/csur/Lempel79
12713913;conf/vldb/Svensson79
12713914;conf/vldb/TurnerHC79
12713915;conf/wmrd/AgrawalA92
12713916;conf/sosp/BirrellLNS81
12713917;conf/icdcs/BlazeA92
12713918;conf/icde/CheungAA90
12713919;conf/icdcs/Kumar90
12713920;journals/tois/OppenD83
12713921;conf/sigmetrics/SandhuZ92
12713922;journals/computer/Satyanarayanan90
12713923;journals/pe/Heiss91
12713924;conf/icde/MoenkebergW91
12713925;journals/jacm/Nelson87
12713926;conf/sigmod/ShashaSV92
12713927;conf/icde/Thomasian92
12713928;conf/icde/Thomasian94
12713929;journals/sigmod/Thomasian91
12713930;journals/jacm/TsitsiklisPH86
12713931;journals/tods/BeeriB79
12713932;conf/vldb/GrahneR83
12713933;journals/siamcomp/HagiharaITK79
12713934;journals/jacm/Maier80
12713935;conf/pods/YuanO86
12713936;journals/tods/KarabegV91
12713937;conf/ismis/WinslettC91
12713938;journals/jacm/Reiss79
12713939;journals/cacm/BurkhardK73
12713940;journals/cacm/CardMN80
12713941;journals/ibmsj/DeSousa81
12713942;journals/toms/ItoK77
12713943;journals/cacm/RobinsonS81
12713944;journals/cacm/Salasin73
12713945;journals/cacm/Shapiro77
12713946;journals/acta/Wright81
12713947;conf/mfcs/Cadiou76
12713948;journals/jacm/Paola73
12713949;journals/is/GettaR84
12713950;journals/is/Munz78
12713951;journals/is/Pawlak81
12713952;journals/tods/LingTK81
12713953;conf/sigmod/BoralD80
12713954;conf/isca/Davis78
12713955;conf/isca/DennisM74
12713956;journals/tse/HawthornD82
12713957;journals/tc/Rumbaugh77
12713958;journals/ac/Slotnick70
12713959;journals/is/BillerN78
12713960;conf/sigmod/LeeG78
12713961;journals/cl/McLeod77
12713962;conf/sigmod/MylopoulosBW78
12713963;conf/vldb/Palmer78
12713964;conf/db-workshops/SmithS78
12713965;conf/er/Solvberg79
12713966;journals/siamcomp/AhoSSU81
12713967;conf/vldb/SagivY78
12713968;conf/focs/AhoBU77
12713969;conf/vldb/AroraC78
12713970;conf/vldb/FloryK78
12713971;conf/er/MelkanoffZ79
12713972;conf/vldb/Nicolas78
12713973;conf/mfcs/SpyratosB78
12713974;journals/tse/ChangC80
12713975;journals/is/DesaiGS87
12713976;journals/tods/BoralD81
12713977;journals/tse/BoralDFJW82
12713978;journals/debu/Eich85
12713979;conf/berkeley/KrishnamurthyD82
12713980;conf/berkeley/Vines81
12713981;conf/dood/Bry89
12713982;conf/aaai/CadoliL90
12713983;journals/jacm/ChandruH91
12713984;conf/slp/Dietrich87
12713985;conf/iclp/FernandezM91
12713986;journals/is/SellisRN90
12713987;conf/mfdbs/BiskupC89
12713988;conf/mfdbs/Bry89
12713989;conf/sigmod/Bry89
12713990;journals/dke/DasW89
12713991;journals/jar/HelmanV88
12713992;journals/tods/LeeW80
12713993;journals/jlp/LloydT85
12713994;journals/jlp/Minker88
12713995;conf/icdt/MoerkotteK88
12713996;journals/vldb/NeufeldML93
12713997;conf/pods/GelderT87
12713998;conf/icse/Eswaran76
12713999;conf/pods/AtzeniC85
12714000;journals/siamcomp/BeeriH81
12714001;journals/siamcomp/BeeriV84
12714002;conf/pods/BrosdaV85
12714003;conf/pods/ChanH88
12714004;conf/pods/Gottlob87
12714005;conf/pods/GrahamW86
12714006;journals/jcss/GrahamY84
12714007;journals/jacm/GrahamMV86
12714008;conf/sigmod/HernandezC88
12714009;journals/siamcomp/HernandezW93
12714010;journals/siamcomp/ItoIK85
12714011;conf/pods/Sagiv85a
12714012;conf/pods/Wang89
12714013;journals/cacm/Blair84
12714014;journals/cacm/BlairM85
12714015;journals/ac/Hsiao80
12714016;conf/vldb/HsiaoM77
12714017;journals/csur/YauF77
12714018;conf/sigmod/RothK87
12714019;conf/er/Tari92
12714020;conf/pods/AgrawalBAK94
12714021;journals/tse/FarragO87
12714022;conf/hpts/HellandSLCGR87
12714023;journals/iandc/LausenSW86
12714024;journals/toplas/ShashaS88
12714025;journals/tse/Weiser84
12714026;journals/jal/Wolfson87
12714027;journals/tods/WongE77
12714028;conf/pods/Cosmadakis83a
12714029;journals/is/FurtadoSS79
12714030;journals/jacm/GinsburgZ82
12714031;conf/pods/Vianu83
12714032;journals/ipl/Demetrovics78
12714033;journals/jcss/LucchesiO78
12714034;conf/stoc/Maier79
12714035;journals/ipl/Osborn79
12714036;journals/ipl/YuJ76
12714037;journals/tkde/JensenSS96
12714038;conf/cikm/Wang95
12714039;conf/oodbs/AndersonEM86
12714040;journals/tods/Batory85
12714041;conf/sigmod/FreytagG86
12714042;journals/spe/Turner79
12714043;conf/vldb/ArisawaMM83
12714044;journals/sigmod/Bancilhon86
12714045;conf/edbt/BeeriK90
12714046;journals/jcss/Bidoit87
12714047;journals/debu/Dadam88
12714048;conf/btw/DeshpandeG87
12714049;journals/jcss/GyssensG92
12714050;journals/jacm/GyssensPG89
12714051;conf/pods/HullS88
12714052;journals/tse/DeMilloDL78
12714053;journals/cj/Fenton74
12714054;journals/jcss/JonesL78
12714055;journals/spe/JonesW75
12714056;journals/cacm/WulfCCJLPP74
12714057;journals/jacm/GareyJ78
12714058;journals/csur/Weide77
12714059;conf/pods/BeeriK83
12714060;conf/vldb/BeeriK84
12714061;conf/btw/DayalMBCGHOR87
12714062;journals/acta/Guting84
12714063;conf/btw/HarderR85
12714064;journals/debu/RosenthalH86
12714065;conf/berkeley/ParkerPRSWWCEKK81
12714066;conf/berkeley/ParkerR82
12714067;conf/vldb/WhangN87
12714068;conf/sigir/WyleF89
12714069;conf/dpds/AgrawalJ88
12714070;journals/jacm/GoguenTWW77
12714071;journals/cacm/GuttagHM78
12714072;journals/acta/HoareW73
12714073;journals/tse/LiskovZ75
12714074;journals/tcs/Majster79
12714075;conf/sigmod/PaoliniP77
12714076;conf/mfcs/MakowskyCW78
12714077;journals/siamcomp/NievergeltR73
12714078;conf/pods/AbiteboulV85
12714079;conf/vldb/BancilhonS81
12714080;journals/tse/BernsteinGL83
12714081;conf/pods/ChanM83
12714082;journals/tse/ClaybrookCW85
12714083;journals/is/DayalB82
12714084;books/sp/kimrb85/FurtadoC85
12714085;conf/pods/Hegner83
12714086;conf/pods/Hegner84
12714087;journals/tods/Keller87
12714088;conf/sigmod/KellerU84
12714089;journals/tods/LockemannMWW79
12714090;conf/adbt/PaoliniZ82
12714091;conf/pods/Spyratos82
12714092;conf/vldb/TuchermanFC83
12714093;conf/icdt/VianuV88
12714094;conf/vldb/Weber78
12714095;conf/sosp/BabaogluJ81
12714096;conf/sosp/CarrH81
12714097;journals/tse/Denning80
12714098;journals/cacm/Rodriguez-RosellD73
12714099;journals/cacm/TurnerS77
12714100;journals/cacm/FranklinGG78
12714101;journals/cacm/LumSWL75
12714102;journals/jacm/RamamoorthyC70
12714103;conf/caise/BurgR95
12714104;journals/dke/ChiangBS94
12714105;conf/sigmod/Troyer89
12714106;conf/cikm/GohMS94
12714107;journals/lncs/Gust91
12714108;journals/lncs/RollingerH91
12714109;journals/cacm/LenatGPPS90
12714110;journals/cacm/Maes94
12714111;journals/cacm/MinskyR94
12714112;journals/cacm/Riecken94
12714113;journals/tkde/SpaccapietraP94
12714114;journals/dke/Storey93
12714115;conf/nldb/VosGR95
12714116;conf/sigmod/Bernstein83
12714117;journals/jacm/DolevRS90
12714118;conf/podc/HalpernSSD84
12714119;journals/jacm/Lamport83
12714120;journals/toplas/Lamport84
12714121;conf/podc/LundeliusL84
12714122;conf/pods/PapadimitriouK82
12714123;conf/vldb/DasTY75
12714124;conf/vldb/BuckleyS83
12714125;journals/acta/CasanovaB80
12714126;conf/vldb/IbarakiKM83
12714127;journals/algorithmica/KatohKI87
12714128;conf/focs/Sethi81
12714129;journals/jacm/Sethi82
12714130;conf/aaai/KohliM83
12714131;conf/eds/LoboM88
12714132;conf/berkeley/Farrell76
12714133;conf/vldb/Harris77
