:ID;editor:string
12666096;Miguel-Angel Martin-Delgado
12666097;Martin Roetteler
12666098;Wim van Dam
12666099;Laura Mancinska
12666100;Mark M. Wilde
12666101;Andrew M. Childs
12666102;Steven T. Flammia
12666103;Yasuhito Kawano
12666104;Aram W. Harrow
12666105;Simone Severini
12666106;Fernando G. S. L. Brandão
12666107;Stacey Jeffery
12666108;Salman Beigi
12666109;Robert König
12666110;Min-Hsiu Hsieh
12666111;François Le Gall
12666112;Tomoyuki Morimae
12666113;Mio Murao
12666114;Anne Broadbent
12666115;Robert Thomson 0001
12666116;Halil Bisgin
12666117;Christopher L. Dancy
12666118;Ayaz Hyder
12666119;Yu-Ru Lin
12666120;Nathaniel Osgood
12666121;Muhammad Hussain
12666122;Muhammad Nihal Hussain
12666123;Aryn Pyke
12666124;Kevin S. Xu 0001
12666125;David Reitter
12666126;Amit Kumar 0001
12666127;Gautam K. Das
12666128;Partha Sarathi Mandal 0001
12666129;Krishnendu Mukhopadhyaya
12666130;M. Kaykobad
12666131;Md. Saidur Rahman 0001
12666132;Sheung-Hung Poon
12666133;Hsu-Chun Yen
12666134;Sandip Das 0001
12666135;Ryuhei Uehara
12666136;M. Sohel Rahman
12666137;Wing-Kin Sung
12666138;Sudebkumar Prasant Pal
12666139;Subir Kumar Ghosh
12666140;Etsuji Tomita
12666141;Subhas C. Nandy
12666142;Slamin
12666143;Mohammad Kaykobad
12666144;Satoshi Fujita
12666145;Cerstin Mahlow
12666146;Michael Piotrowski
12666147;Kokichi Futatsugi
12666148;Fumio Mizoguchi
12666149;Naoki Yonezaki
12666150;Benjamin C. Pierce
12666151;Andre Scedrov
12666152;Sally Fincher
12666153;David J. Moore
12666154;Roy A. Ruddle
12666155;Tom McEwan
12666156;Linda Little
12666157;Lynne M. Coventry
12666158;Hilary Johnson
12666159;Chris Roast
12666160;Thomas C. Ormerod
12666161;Corina Sas
12666162;Mark A. R. Kirby
12666163;Janet Finlay
12666164;Ann Blandford
12666165;Phil Gray
12666166;Lynne E. Hall
12666167;Tom Flint
12666168;Suzy O'Hara
12666169;Phil Turner
12666170;Daniel Fitton
12666171;Matthew Horton
12666172;Janet C. Read
12666173;Gavin Sim
12666174;Sharon McDonald
12666175;Yvonne Waern
12666176;Steve Love
12666177;Kate S. Hone
12666178;Dylan M. Jones
12666179;Russel L. Winder
12666180;Martina Angela Sasse
12666181;Jim Cunningham
12666182;Harold W. Thimbleby
12666183;Brid O'Conaill
12666184;Peter Thomas
12666185;Shaun W. Lawson
12666186;Patrick Dickinson
12666187;Dan Diaper
12666188;Stephen W. Draper
12666189;George R. S. Weir
12666190;Shamal Faily
12666191;Nan Jiang
12666192;Huseyin Dogan
12666193;Jacqui Taylor
12666194;Lachlan McKinnon
12666195;Ajay Kumar 0001
12666196;Laura Hollink
12666197;Willem Robert van Hage
12666198;David A. Shamma
12666199;Peter Haase 0001
12666200;Andrei Tamilin
12666201;Elena Demidova
12666202;Julian Szymanski
12666203;Piero A. Bonatti
12666204;Jérôme Euzenat
12666205;Kavitha Srinivas
12666206;Ming Mao
12666207;Ernesto Jiménez-Ruiz
12666208;Valentina Ivanova
12666209;Patrick Lambrix
12666210;Steffen Lohmann
12666211;Catia Pesquita
12666212;Sarven Capadisli
12666213;Franck Cotton
12666214;Xin Luna Dong
12666215;Ramanathan V. Guha
12666216;Evangelos Kalampokis
12666217;Mayank Kejriwal
12666218;D. Sivakumar 0001
12666219;Pedro A. Szekely
12666220;Michael J. Witbrock
12666221;Evan W. Patton
12666222;William Van Woensel
12666223;Roberto Yus
12666224;Sheila A. McIlraith
12666225;Ali Hasnain
12666226;Vít Novácek
12666227;Michel Dumontier
12666228;Irene Celino
12666229;Emanuele Della Valle
12666230;Markus Krötzsch
12666231;Stefan Schlobach
12666232;Monica Scannapieco
12666233;Bin He
12666234;Pascal Molli
12666235;Maria-Esther Vidal
12666236;Fabio Ciravegna
12666237;Anna Lisa Gentile
12666238;Ziqi Zhang 0001
12666239;Muhammad Saleem 0002
12666240;Aidan Hogan
12666241;Ricardo Usbeck
12666242;Axel-Cyrille Ngonga Ngomo
12666243;Ruben Verborgh
12666244;Thorsten Liebig
12666245;Achille Fokoue
12666246;Zhe Wu
12666247;Yolanda Gil
12666248;V. Richard Benjamins
12666249;Rinke Hoekstra
12666250;Peter F. Patel-Schneider
12666251;Cory A. Henson
12666252;Kerry Taylor
12666253;Elena Montiel-Ponsoda
12666254;John P. McCrae
12666255;Ziqi Zhang 0002
12666256;Christian Bizer
12666257;Jorge Gracia
12666258;Yoshihiko Hayashi
12666259;Seiji Koide
12666260;Pablo N. Mendes
12666261;Hideaki Takeda 0001
12666262;Paul Grace
12666263;Massimo Paolucci 0001
12666264;Elena Paslaru Bontas Simperl
12666265;Christoph Tempich
12666266;Juan F. Sequeda
12666267;Olaf Hartig
12666268;Michelle Cheatham
12666269;Oktie Hassanzadeh
12666270;Fernando Bobillo
12666271;Paulo Cesar G. da Costa
12666272;Nicola Fanizzi
12666273;Kathryn B. Laskey
12666274;Kenneth J. Laskey
12666275;Thomas Lukasiewicz
12666276;Matthias Nickles
12666277;Michael Pool
12666278;Chris Welty
12666279;Jamie Taylor
12666280;Natasha Fridman Noy
12666281;Eva Blomqvist
12666282;Jack Park
12666283;Leo Sauermann
12666284;Siegfried Handschuh
12666285;Miriam Fernández
12666286;Jeff Heflin
12666287;Yue Pan
12666288;Lei Zhang 0007
12666289;Ian Horrocks 0001
12666290;Birte Glimm
12666291;Uldis Bojars
12666292;Alexandre Passant
12666293;Sergio Fernández
12666294;Takahide Matsutsuka
12666295;Carsten Keßler
12666296;Jun Zhao 0003
12666297;Tomi Kauppinen
12666298;Jacco van Ossenbruggen
12666299;David Lewis 0001
12666300;Felix Sasaki
12666301;Eric L. Goodman
12666302;Jesse Weaver
12666303;Jacopo Urbani
12666304;David Mizell
12666305;Tania Tudorache
12666306;Craig A. Knoblock
12666307;Denny Vrandecic
12666308;Grigoris Antoniou
12666309;Dennis Quan
12666310;Line C. Pouchard
12666311;Rommel N. Carvalho
12666312;Davide Ceolin
12666313;Trevor P. Martin
12666314;Trevor Martin
12666315;Zhe He 0001
12666316;Jiang Bian 0001
12666317;Rui Zhang 0028
12666318;Alistair Hamilton
12666319;Amrapali Zaveri
12666320;Gunjan Singh
12666321;Raghava Mutharaju
12666322;Pavan Kapanipathi
12666323;Christophe Guéret
12666324;Fabian Wirth
12666325;Thierry Declerck
12666326;Marja-Riitta Koivunen
12666327;Victor de Boer
12666328;Agnieszka Lawrynowicz
12666329;Pinelopi Troullinou
12666330;Maribel Acosta
12666331;Marcelo Arenas
12666332;Markus Strohmaier
12666333;Krishnaprasad Thirunarayan
12666334;Lucie-Aimée Kaffee
12666335;Giuseppe Rizzo 0002
12666336;Eric Charton
12666337;Aditya Kalyanpur
12666338;Vasilis Efthymiou
12666339;Jiaoyan Chen
12666340;Vincenzo Cutrona
12666341;Knud Möller
12666342;Anita de Waard
12666343;Steve Cayzer
12666344;Michael Sintek
12666345;Karl Hammar
12666346;Val Tannen
12666347;Chiara Ghidini
12666348;Maria Maleshkova
12666349;Jie Song
12666350;Maxime Lefrançois
12666351;Fabien Gandon
12666352;Arun Ayyagari
12666353;David De Roure
12666354;Fabrizio Orlandi
12666355;Javier D. Fernández
12666356;Jeremy Debattista
12666357;Kostas Stefanidis
12666358;Praveen Rao 0001
12666359;Dave Parry
12666360;Haridimos Kondylakis
12666361;Georgia Troullinou
12666362;Júlio Cesar dos Reis
12666363;Dean Allemang
12666364;Kyung-Il Lee
12666365;Guus Schreiber
12666366;David Huynh
12666367;K. Krasnow Waterman
12666368;Dave Kolas
12666369;Matthew Perry
12666370;Rolf Grütter
12666371;Manolis Koubarakis
12666372;Christopher Brewster
12666373;Sabrina Kirrane
12666374;Pavel Smrz
12666375;Kostis Kyzirakos
12666376;Michael Compton
12666377;Gerd Wagner 0001
12666378;Diego Collarana
12666379;Simon Gottschalk 0001
12666380;Sofia Pinto
12666381;Eleni Tsalapati
12666382;Roberta Cuel
12666383;Claudio Bergamini
12666384;Simon Razniewski
12666385;Natalya Fridman Noy
12666386;Rubén Lara
12666387;Takahira Yamaguchi
12666388;Luis Espinosa Anke
12666389;Dagmar Gromann
12666390;Jin-Dong Kim
12666391;Reza Samavi
12666392;Mariano P. Consens
12666393;Shahan Khatchadourian
12666394;Vinh Nguyen
12666395;José M. Giménez-García
12666396;Harsh Thakkar
12666397;Matthew Horridge
12666398;David Carral
12666399;Tudor Groza
12666400;Tope Omitola
12666401;Payam M. Barnaghi
12666402;Michael Gruninger
12666403;Laurent Lefort
12666404;Ansgar Scherp
12666405;Sanghee Kim
12666406;Rob H. Bracewell
12666407;Ken M. Wallace
12666408;Yoshinobu Kitamura
12666409;Yong Se Kim
12666410;Colin Cadas
12666411;Paulo Rupino da Cunha
12666412;Omar Boucelma
12666413;Bogdan Cautis
12666414;Evren Sirin
12666415;Josiane Xavier Parreira
12666416;Jim Hendler
12666417;Wim Peters
12666418;Jonathon S. Hare
12666419;Monika Solanki
12666420;Nandana Mihindukulasooriya
12666421;Mohnish Dubey
12666422;Alfio Gliozzo
12666423;Raúl García-Castro
12666424;Amelie Gyrard
12666425;Alasdair J. G. Gray
12666426;Fabian Flöck
12666427;Vipul Kashyap
12666428;Rainer Eckstein
12666429;Basil Ell
12666430;Laura Moss
12666431;Kerry L. Taylor
12666432;Rafael S. Gonçalves 0001
12666433;Jun Yan
12666434;Takahiro Kawamura
12666435;David R. Karger
12666436;Tom Heath
12666437;Lee Feigenbaum
12666438;Anastasia Krithara
12666439;Vassiliki Rentoumi
12666440;Alessandro Adamou
12666441;Enrico Daga
12666442;Leif Isaksen
12666443;Ryutaro Ichise
12666444;Oana Tifrea-Marciuska
12666445;Vitalis Wiens
12666446;Gong Cheng 0001
12666447;C. Maria Keet
12666448;Andrea Giovanni Nuzzolese
12666449;Daniele Dell'Aglio
12666450;Darko Anicic
12666451;Loris Bozzato
12666452;Martin Homola
12666453;Daniele Porello
12666454;Adila Alfa Krisnadhi
12666455;María Poveda-Villalón
12666456;Cogan Shimizu
12666457;Francis Fung
12666458;Yun Peng
12666459;Peter Vojtás
12666460;Dhavalkumar Thakker
12666461;Kouji Kozaki
12666462;Roberto García 0001
12666463;Chris Dijkshoorn
12666464;Agata Filipowska
12666465;Caroline Barrière
12666466;Dimitris Kontokostas
12666467;Juan Sequeda
12666468;Nora Abdelmageed
12666469;Madelon Hulsebos
12666470;Daniela Oliveira 0002
12666471;Oshani Seneviratne
12666472;Lorena Etcheverry
12666473;Axel Polleres
12666474;Daniel Garijo
12666475;Natalia Villanueva-Rosales
12666476;Tobias Kuhn
12666477;Federico M. Facca
12666478;Marco Brambilla 0001
12666479;Bo Fu
12666480;Alexander García Castro
12666481;Guoqian Jiang
12666482;Dezhao Song
12666483;Arnon Rosenthal
12666484;François Scharffe
12666485;Mauro Dragoni
12666486;Andrei Sambra
12666487;Anthony Jameson
12666488;Erik Mannens
12666489;Giulia Boato
12666490;Adam Fermier
12666491;Cássia Trojahn
12666492;Sam Coppens
12666493;Magnus Knuth
12666494;Marco Neumann
12666495;Dominique Ritze
12666496;Miel Vander Sande
12666497;Medha Atre
12666498;Vanessa López
12666499;Carolina Fortuna
12666500;Tobias Käfer
12666501;Andrei Ciortea
12666502;Victor Charpenay
12666503;Alejandro Rodríguez González
12666504;Jyotishman Pathak
12666505;Mark D. Wilkinson
12666506;Nigam Shah
12666507;Robert Stevens 0001
12666508;Richard D. Boyce
12666509;Ángel García-Crespo
12666510;Alistair Duke
12666511;Marc B. Vilain
12666512;Ulrike Sattler
12666513;João Paulo A. Almeida
12666514;Giuseppe Pirrò
12666515;Michael Hausenblas
12666516;Ioan Toma
12666517;Alain Léger
12666518;David L. Martin 0001
12666519;Tom De Nies
12666520;Stephen Marsh 0001
12666521;Martin Brümmer
12666522;Liming Chen 0001
12666523;Ernie Ong
12666524;Chris Preist
12666525;Satya S. Sahoo
12666526;Paolo Missier
12666527;Vinay K. Chaudhri
12666528;Torsten Hahmann
12666529;Martin G. Skjæveland
12666530;Lu Zhou 0005
12666531;Richard Cyganiak
12666532;Alsayed Algergawy
12666533;Naouel Karam
12666534;Friederike Klan
12666535;Clément Jonquet
12666536;Dalia Varanka
12666537;Jean-Paul Calbimonte
12666538;Marco Rospocher
12666539;Yingjie Hu
12666540;Tim Berners-Lee
12666541;Rubén Lara Hernandez
12666542;Juliana Freire
12666543;Satya Sanket Sahoo
12666544;Axel Ngonga
12666545;Lianli Gao
12666546;Sean Bechhofer
12666547;György Fazekas
12666548;Kevin R. Page
12666549;Nadeschda Nikitina
12666550;Luca Caviglione
12666551;Aleksandra Mileva
12666552;Steffen Wendzel
12666553;Martin Gilje Jaatun
12666554;Geir M. Køien
12666555;Oksana Kulyk
12666556;David Megías
12666557;Roberto Di Pietro
12666558;Md. Atiqur Rahman Ahad
12666559;Kaori Fujinami
12666560;Meurig Beynon
12666561;Chrystopher L. Nehaniv
12666562;Kerstin Dautenhahn
12666563;Richard Lenz
12666564;Ulrich Hasenkamp
12666565;Peter Haas 0001
12666566;Philip C. Treleaven
12666567;Marco Vanneschi
12666568;Sacha Krakowiak
12666569;Santosh K. Shrivastava
12666570;Michael J. Flynn
12666571;Neville Harris
12666572;Daniel P. McCarthy
12666573;Josef Bigün
12666574;Enrico Grosso
12666575;Jordi Cortadella
12666576;Alexandre Yakovlev
12666577;Christoph G. Günther
12666578;Olivier Bousquet
12666579;Ulrike von Luxburg
12666580;Gunnar Rätsch
12666581;Stig I. Andersson
12666582;Sergio Bittanti
12666583;Rolf Nossum
12666584;René Govaerts
12666585;Joos Vandewalle
12666586;Friedrich L. Bauer
12666587;Jürgen Eickel
12666588;Gholamreza B. Khosrovshahi
12666589;Ali Shokoufandeh
12666590;Mohammad Amin Shokrollahi
12666591;Bernard Lorho
12666592;Guy-René Perrin
12666593;Alain Darte
12666594;Marisa Venturini Zilli
12666595;Albert T. Kündig
12666596;Richard E. Bührer
12666597;Jacques Dähler
12666598;Roland Carl Backhouse
12666599;Mack W. Alford
12666600;Jean-Pierre Ansart
12666601;Günter Hommel
12666602;Leslie Lamport
12666603;Barbara Liskov
12666604;Geoff P. Mullery
12666605;Fred B. Schneider
12666606;Vladimír Marík
12666607;Olga Stepánková
12666608;Butler W. Lampson
12666609;M. Paul
12666610;Hans-Jürgen Siegert
12666611;Ivan Damgård
12666612;Ernst Specker
12666613;Volker Strassen
12666614;Alexander A. Shvartsman
12666615;Hakim Weatherspoon
12666616;Ben Y. Zhao
12666617;Wolfgang Bibel
12666618;Philippe Jorrand
12666619;Klaus Samelson
12666620;John A. Mariani
12666621;Doug Shepherd
12666622;Luís Pinto 0001
12666623;João Saraiva
12666624;Anita K. Jones
12666625;Klaus Lagally
12666626;Holger Opderbeck
12666627;Gerald J. Popek
12666628;Brian Randell
12666629;Jerome H. Saltzer
12666630;Hans-Rüdiger Wiehle
12666631;Miguel A. Vega-Rodríguez
12666632;Sergio Santander-Jiménez
12666633;José M. Granado Criado
12666634;Rosa M. Badia
12666635;Anthony Danalis
12666636;Dimitrios S. Nikolopoulos
12666637;Vassil N. Alexandrov
12666638;Torsten Hoefler
12666639;Jesper Larsson Träff
12666640;Thomas Hérault
12666641;Antonio J. Peña
12666642;Pavan Balaji
12666643;William Gropp
12666644;Rajeev Thakur
12666645;Matti Ropo
12666646;Jan Westerholm
12666647;Wesley Bland
12666648;Kathryn Mohror
12666649;Toni Pena
12666650;Alexey L. Lastovetsky
12666651;M. Tahar Kechadi
12666652;Atsushi Hori
12666653;Norbert Podhorszki
12666654;Javier García Blas
12666655;Salvatore Orlando 0001
12666656;Arndt Bode
12666657;Thomas Ludwig 0002
12666658;Vaidy S. Sunderam
12666659;Jerzy Wasniewski
12666660;Alexandre Denis 0001
12666661;Brice Goglin
12666662;Guillaume Mercier
12666663;Jens Volkert
12666664;Siegfried Benkner
12666665;Joachim Worringen
12666666;Emilio Luque
12666667;Tomàs Margalef
12666668;Daniel J. Holmes
12666669;Antonia B. K. Collis
12666670;Lorna Smith
12666671;Rainer Keller
12666672;Edgar Gabriel
12666673;Norman Alm
12666674;Heidi Christensen
12666675;Kristy Hollingshead
12666676;Emily Prud'hommeaux
12666677;Frank Rudzicz
12666678;Keith Vertanen
12666679;Jan Alexandersson
12666680;Dimitra Anastasiou
12666681;Cui Jian
12666682;Ani Nenkova
12666683;Rupal Patel
12666684;Annalu Waller
12666685;Desislava Zhekova
12666686;Peter Ljunglöf
12666687;François Portet
12666688;Brian Roark
12666689;Michel Vacher
12666690;M. Ercan Altinsoy
12666691;Sarah Ebling
12666692;Preethi Vaidyanathan
12666693;Melanie Fried-Oken
12666694;Ita Richardson
12666695;Richard Messnarz
12666696;Rory O'Connor
12666697;Jan Pries-Heje
12666698;Alastair Walker
12666699;Rory V. O'Connor
12666700;Nathan Baddoo
12666701;Jakub Stolfa
12666702;Svatopluk Stolfa
12666703;Juan Cuadrago Gallego
12666704;Ricardo J. Rejas-Muslera
12666705;Kari Smolander
12666706;Murat Yilmaz 0001
12666707;Jörg Niemann
12666708;Paul M. Clarke
12666709;Béatrix Barafort
12666710;Alexander Poth
12666711;Fergal McCaffery
12666712;Xabier Larrucea
12666713;Izaskun Santamaría
12666714;Mariye Umay Akkaya
12666715;Kerem Kemaneci
12666716;Michael Reiner
12666717;Bruno Wöran
12666718;Dietmar Winkler 0001
12666719;Per Runeson
12666720;Christian Kreiner
12666721;Andreas Riel
12666722;Serge Tichkiewitch
12666723;George Eleftherakis
12666724;Tom M. van Engers
12666725;P. Krishna Reddy
12666726;Sharma Chakravarthy
12666727;Vikram Goyal
12666728;Hamido Fujita
12666729;Anirban Mondal
12666730;Srinath Srinivasa
12666731;Sameep Mehta
12666732;Vasudha Bhatnagar
12666733;Himanshu Gupta
12666734;Jaideep Srivastava
12666735;Durvasula V. L. N. Somayajulu
12666736;Naveen Kumar 0001
12666737;Jerry Chun-Wei Lin
12666738;Raj Bhatnagar
12666739;Sonali Agarwal
12666740;Yutaka Watanobe
12666741;Nicolas Bonnier
12666742;Stuart W. Perry
12666743;Robin B. Jenkin
12666744;Elaine Jin
12666745;Mylène C. Q. Farias
12666746;Mohamed-Chaker Larabi
12666747;George Hatzivasilis
12666748;Sotiris Ioannidis
12666749;Nathan L. Clarke
12666750;Mohamed Jemni
12666751;Lisandro Zambenedetti Granville
12666752;Luciano Paschoal Gaspary
12666753;Bruno Schulze
12666754;Iara Machado
12666755;Michael Stanton
12666756;Elias P. Duarte Jr.
12666757;Javier Baliosian
12666758;Artur Ziviani
12666759;Célio Vinicius Neves de Albuquerque
12666760;Igor Monteiro Moraes
12666761;Jacques Philippe Sauvé
12666762;Edmundo Roberto Mauro Madeira
12666763;José Marcos S. Nogueira
12666764;Antonio Alfredo Ferreira Loureiro
12666765;Pablo Rodríguez-Bocca
12666766;Elias Procópio Duarte Jr.
12666767;Jean-Baptiste Thomas
12666768;Giuseppe Claudio Guarnera
12666769;Sony George
12666770;Peter Nussbaum
12666771;Seyed Ali Amirshahi
12666772;Vlado Kitanovski
12666773;Bipin C. Desai
12666774;Jorge Bernardino
12666775;Barry Eaglestone
12666776;Jianhua Shao 0001
12666777;Dimosthenis Anagnostopoulos
12666778;Mara Nikolaidou
12666779;Ken Barker 0001
12666780;Michel E. Adiba
12666781;Christine Collet
12666782;Jun Hong 0001
12666783;Richard McClatchey
12666784;Wan-Sup Cho
12666785;Ana Maria Almeida 0001
12666786;Elsa Ferreira Gomes
12666787;Motomichi Toyama
12666788;Wilfred Ng
12666789;Luciano Caroprese
12666790;Gösta Grahne
12666791;Evan Desai
12666792;Albert Endres
12666793;Herbert Weber
12666794;Ian Thomas
12666795;William E. Riddle
12666796;Peter B. Henderson
12666797;Alberto Prieto
12666798;Juan Vincente Sánchez-Andrés
12666799;Joan Cabestany
12666800;Francisco Sandoval Hernández
12666801;Ignacio Rojas
12666802;Gonzalo Joya Caparrós
12666803;Gonzalo Joya
12666804;Andreu Català
12666805;Manuel Graña
12666806;Roberto Moreno-Díaz
12666807;Ramón Hervás
12666808;Vladimir Villarreal
12666809;Sigeru Omatu
12666810;Miguel Rocha 0001
12666811;Florentino Fernández Riverola
12666812;Andrés Bustillo
12666813;Amar Mukherjee
12666814;Nicolas Sklavos 0001
12666815;Konstantinos Masselos
12666816;Tarek S. Abdelrahman
12666817;Saul Wold
12666818;Marco Roccetti
12666819;Quasim H. Mehdi
12666820;Norman E. Gough
12666821;Linda Breitlauch
12666822;Vicente J. Botti
12666823;Antonio Barella
12666824;Carlos Carrascosa
12666825;Stéphane Natkin
12666826;Stafford E. Tavares
